subset_name,pair,model_a,model_b,layer,id,cosine_similarity,cosine_drift
top_ut_margin_shift,Base–UT,base,ut,0,1915_col,1.000000238418579,-2.384185791015625e-07
top_ut_margin_shift,Base–UT,base,ut,0,1915_row,1.000000238418579,-2.384185791015625e-07
top_ut_margin_shift,Base–UT,base,ut,0,1557_col,1.000000238418579,-2.384185791015625e-07
top_ut_margin_shift,Base–UT,base,ut,0,1573_col,1.000000238418579,-2.384185791015625e-07
top_ut_margin_shift,Base–UT,base,ut,0,84_row,1.000000238418579,-2.384185791015625e-07
top_ut_margin_shift,Base–UT,base,ut,0,79_col,1.000000238418579,-2.384185791015625e-07
top_ut_margin_shift,Base–UT,base,ut,0,95_col,1.000000238418579,-2.384185791015625e-07
top_ut_margin_shift,Base–UT,base,ut,0,1901_row,1.000000238418579,-2.384185791015625e-07
top_ut_margin_shift,Base–UT,base,ut,0,1579_row,1.000000238418579,-2.384185791015625e-07
top_ut_margin_shift,Base–UT,base,ut,0,1610_col,1.000000238418579,-2.384185791015625e-07
top_ut_margin_shift,Base–UT,base,ut,0,1629_col,1.000000238418579,-2.384185791015625e-07
top_ut_margin_shift,Base–UT,base,ut,0,1622_col,1.000000238418579,-2.384185791015625e-07
top_ut_margin_shift,Base–UT,base,ut,0,1639_row,1.000000238418579,-2.384185791015625e-07
top_ut_margin_shift,Base–UT,base,ut,0,106_col,1.000000238418579,-2.384185791015625e-07
top_ut_margin_shift,Base–UT,base,ut,0,1648_col,1.000000238418579,-2.384185791015625e-07
top_ut_margin_shift,Base–UT,base,ut,0,33_row,1.000000238418579,-2.384185791015625e-07
top_ut_margin_shift,Base–UT,base,ut,0,1822_col,1.000000238418579,-2.384185791015625e-07
top_ut_margin_shift,Base–UT,base,ut,0,712_col,1.000000238418579,-2.384185791015625e-07
top_ut_margin_shift,Base–UT,base,ut,0,27_row,1.000000238418579,-2.384185791015625e-07
top_ut_margin_shift,Base–UT,base,ut,0,1800_col,1.000000238418579,-2.384185791015625e-07
top_ut_margin_shift,Base–UT,base,ut,0,2118_col,1.000000238418579,-2.384185791015625e-07
top_ut_margin_shift,Base–UT,base,ut,0,2250_col,1.000000238418579,-2.384185791015625e-07
top_ut_margin_shift,Base–UT,base,ut,0,2_col,1.000000238418579,-2.384185791015625e-07
top_ut_margin_shift,Base–UT,base,ut,0,4_col,1.000000238418579,-2.384185791015625e-07
top_ut_margin_shift,Base–UT,base,ut,0,2253_row,1.000000238418579,-2.384185791015625e-07
top_ut_margin_shift,Base–UT,base,ut,0,703_row,1.000000238418579,-2.384185791015625e-07
top_ut_margin_shift,Base–UT,base,ut,0,692_col,1.000000238418579,-2.384185791015625e-07
top_ut_margin_shift,Base–UT,base,ut,0,2106_col,1.000000238418579,-2.384185791015625e-07
top_ut_margin_shift,Base–UT,base,ut,0,2106_row,1.000000238418579,-2.384185791015625e-07
top_ut_margin_shift,Base–UT,base,ut,0,2105_col,1.000000238418579,-2.384185791015625e-07
top_ut_margin_shift,Base–UT,base,ut,0,2104_col,1.000000238418579,-2.384185791015625e-07
top_ut_margin_shift,Base–UT,base,ut,0,2104_row,1.000000238418579,-2.384185791015625e-07
top_ut_margin_shift,Base–UT,base,ut,0,2099_col,1.000000238418579,-2.384185791015625e-07
top_ut_margin_shift,Base–UT,base,ut,0,2099_row,1.000000238418579,-2.384185791015625e-07
top_ut_margin_shift,Base–UT,base,ut,0,723_col,1.000000238418579,-2.384185791015625e-07
top_ut_margin_shift,Base–UT,base,ut,0,723_row,1.000000238418579,-2.384185791015625e-07
top_ut_margin_shift,Base–UT,base,ut,0,623_row,1.000000238418579,-2.384185791015625e-07
top_ut_margin_shift,Base–UT,base,ut,0,619_row,1.000000238418579,-2.384185791015625e-07
top_ut_margin_shift,Base–UT,base,ut,0,618_row,1.000000238418579,-2.384185791015625e-07
top_ut_margin_shift,Base–UT,base,ut,0,616_col,1.000000238418579,-2.384185791015625e-07
top_ut_margin_shift,Base–UT,base,ut,0,632_row,1.000000238418579,-2.384185791015625e-07
top_ut_margin_shift,Base–UT,base,ut,0,1685_col,1.000000238418579,-2.384185791015625e-07
top_ut_margin_shift,Base–UT,base,ut,0,1685_row,1.000000238418579,-2.384185791015625e-07
top_ut_margin_shift,Base–UT,base,ut,0,1684_row,1.000000238418579,-2.384185791015625e-07
top_ut_margin_shift,Base–UT,base,ut,0,116_row,1.000000238418579,-2.384185791015625e-07
top_ut_margin_shift,Base–UT,base,ut,0,113_row,1.000000238418579,-2.384185791015625e-07
top_ut_margin_shift,Base–UT,base,ut,0,112_col,1.000000238418579,-2.384185791015625e-07
top_ut_margin_shift,Base–UT,base,ut,0,112_row,1.000000238418579,-2.384185791015625e-07
top_ut_margin_shift,Base–UT,base,ut,0,1702_row,1.000000238418579,-2.384185791015625e-07
top_ut_margin_shift,Base–UT,base,ut,0,1698_col,1.000000238418579,-2.384185791015625e-07
top_ut_margin_shift,Base–UT,base,ut,0,1697_col,1.000000238418579,-2.384185791015625e-07
top_ut_margin_shift,Base–UT,base,ut,0,652_row,1.000000238418579,-2.384185791015625e-07
top_ut_margin_shift,Base–UT,base,ut,0,1828_row,1.000000238418579,-2.384185791015625e-07
top_ut_margin_shift,Base–UT,base,ut,0,1827_col,1.000000238418579,-2.384185791015625e-07
