subset_name,pair,model_a,model_b,layer,mean_cosine_similarity,mean_cosine_drift,median_cosine_drift,std_cosine_drift,sem_cosine_drift,ci_low,ci_high,n
top_ut_margin_shift,Base–UT,base,ut,32,0.9998329877853394,0.0001670360506977886,0.00014457106590270996,8.058219100348651e-05,6.57950834380117e-06,0.00015459571282068886,0.00018044408162434897,150
top_ut_margin_shift,Base–GAME,base,game,0,1.0000001192092896,-2.384185791015625e-07,-2.384185791015625e-07,0.0,0.0,-2.384185791015625e-07,-2.384185791015625e-07,150
top_ut_margin_shift,Base–GAME,base,game,1,1.0,-8.344650304081824e-09,0.0,1.0243370951457109e-07,8.363677359039117e-09,-2.4636586507161458e-08,8.344650268554688e-09,150
top_ut_margin_shift,Base–GAME,base,game,2,0.9999995827674866,4.6332678493854473e-07,4.172325134277344e-07,3.3555477330082795e-07,2.7397932511410422e-08,4.1484832763671875e-07,5.225340525309245e-07,150
top_ut_margin_shift,Base–GAME,base,game,3,0.9999968409538269,3.1606357424607268e-06,2.384185791015625e-06,1.963525164683233e-06,1.60321158352941e-07,2.8685728708902994e-06,3.4924447536468505e-06,150
top_ut_margin_shift,Base–GAME,base,game,4,0.9999949336051941,5.0866601668531075e-06,3.933906555175781e-06,2.9484751848940505e-06,2.407419907416237e-07,4.642794529596964e-06,5.580594142278035e-06,150
top_ut_margin_shift,Base–GAME,base,game,5,0.999987781047821,1.2261867595952936e-05,9.566545486450195e-06,6.753541129000951e-06,5.514243240984051e-07,1.1218339204788208e-05,1.337529222170512e-05,150
top_ut_margin_shift,Base–GAME,base,game,6,0.9999842047691345,1.589059866091702e-05,1.379847526550293e-05,6.727307209075661e-06,5.492823335060721e-07,1.4868150154749553e-05,1.6985336939493814e-05,150
top_ut_margin_shift,Base–GAME,base,game,7,0.9999762773513794,2.3697217329754494e-05,2.09808349609375e-05,9.522464097244665e-06,7.775059377407295e-07,2.2243231534957887e-05,2.529431382815043e-05,150
top_ut_margin_shift,Base–GAME,base,game,8,0.9999677538871765,3.2194853702094406e-05,2.9146671295166016e-05,1.162143780675251e-05,9.488864234677636e-07,3.0417422453562418e-05,3.413485487302144e-05,150
top_ut_margin_shift,Base–GAME,base,game,9,0.999957263469696,4.275043829693459e-05,4.0858983993530273e-05,1.2309017620282248e-05,1.005027080153959e-06,4.086293776830038e-05,4.480694731076558e-05,150
top_ut_margin_shift,Base–GAME,base,game,10,0.9999599456787109,4.014611113234423e-05,3.814697265625e-05,1.0902140274993144e-05,8.901560259326361e-07,3.846360246340434e-05,4.192273815472921e-05,150
top_ut_margin_shift,Base–GAME,base,game,11,0.9999527931213379,4.7064226237125695e-05,4.4912099838256836e-05,1.4310995538835414e-05,1.1684878927131056e-06,4.48735256989797e-05,4.940996567408244e-05,150
top_ut_margin_shift,Base–GAME,base,game,12,0.9999495148658752,5.044460340286605e-05,4.723668098449707e-05,1.651404454605654e-05,1.3483660909143326e-06,4.797775546709696e-05,5.31630516052246e-05,150
top_ut_margin_shift,Base–GAME,base,game,13,0.9999383687973022,6.158669566502795e-05,5.7131052017211914e-05,2.081328239000868e-05,1.6993973909325338e-06,5.84628979365031e-05,6.503832340240479e-05,150
top_ut_margin_shift,Base–GAME,base,game,14,0.9999291896820068,7.085482502589002e-05,6.574392318725586e-05,2.4358363589271903e-05,1.9888520587634923e-06,6.721570094426473e-05,7.492750883102416e-05,150
top_ut_margin_shift,Base–GAME,base,game,15,0.999924898147583,7.509470015065745e-05,6.827712059020996e-05,2.5018556698341854e-05,2.042756600394258e-06,7.133429249127705e-05,7.92900820573171e-05,150
top_ut_margin_shift,Base–GAME,base,game,16,0.9999098777770996,9.01273888302967e-05,8.302927017211914e-05,2.7648155082715675e-05,2.257462409399688e-06,8.587260047594706e-05,9.469033281008403e-05,150
top_ut_margin_shift,Base–GAME,base,game,17,0.999882698059082,0.00011730313417501748,0.00010648369789123535,3.249632572988048e-05,2.6533138851161104e-06,0.00011232613523801167,0.00012273468573888142,150
top_ut_margin_shift,Base–GAME,base,game,18,0.9998606443405151,0.00013937552284915,0.0001302957534790039,3.4516175219323486e-05,2.8182339053279932e-06,0.00013407058517138164,0.00014499007662137348,150
top_ut_margin_shift,Base–GAME,base,game,19,0.9998164772987366,0.0001835497241700068,0.0001741349697113037,4.389454988995567e-05,3.58397499065103e-06,0.00017676888902982076,0.0001906602879365285,150
top_ut_margin_shift,Base–GAME,base,game,20,0.9998211860656738,0.0001788918161764741,0.0001614391803741455,6.932503310963511e-05,5.660365250671848e-06,0.00016814650098482766,0.0001905036171277364,150
