subset_name,pair,model_a,model_b,layer,mean_cosine_similarity,mean_cosine_drift,median_cosine_drift,std_cosine_drift,sem_cosine_drift,ci_low,ci_high,n
top_game_margin_shift,UT–GAME,ut,game,23,0.9995383620262146,0.00046165863750502467,0.00032189488410949707,0.00044297060230746865,3.616839822355436e-05,0.00039881083369255063,0.0005401246945063273,150
top_game_margin_shift,UT–GAME,ut,game,24,0.9995432496070862,0.0004568278673104942,0.0002917051315307617,0.0005371138686314225,4.3855163730642027e-05,0.00038224383195241293,0.0005538490116596222,150
top_game_margin_shift,UT–GAME,ut,game,25,0.9995969533920288,0.0004029683186672628,0.0002682209014892578,0.00043869231012649834,3.5819077129757154e-05,0.00034166635076204936,0.0004814796646436055,150
top_game_margin_shift,UT–GAME,ut,game,26,0.9996264576911926,0.0003735009813681245,0.0002416074275970459,0.00043762268614955246,3.5731742697751695e-05,0.0003133875727653503,0.00045273145039876304,150
top_game_margin_shift,UT–GAME,ut,game,27,0.9996927976608276,0.0003071518731303513,0.0001977682113647461,0.000352867238689214,2.8811489391115102e-05,0.0002583482464154561,0.0003706896404425303,150
top_game_margin_shift,UT–GAME,ut,game,28,0.9996840357780457,0.00031591017614118755,0.000205308198928833,0.0003458311839494854,2.8236997927294234e-05,0.00026788029074668884,0.000377645343542099,150
top_game_margin_shift,UT–GAME,ut,game,29,0.9997440576553345,0.0002559963904786855,0.0001723170280456543,0.0002729262050706893,2.2284331328579724e-05,0.00021791521708170572,0.00030485797921816506,150
top_game_margin_shift,UT–GAME,ut,game,30,0.9997543096542358,0.00024573405971750617,0.00016742944717407227,0.0002492945932317525,2.0354818301749415e-05,0.00021054885784784952,0.0002901968061923981,150
top_game_margin_shift,UT–GAME,ut,game,31,0.9997660517692566,0.000234089297009632,0.0001621246337890625,0.0002234631247119978,1.8245687729077224e-05,0.0002021215558052063,0.00027375027537345886,150
top_game_margin_shift,UT–GAME,ut,game,32,0.9997981786727905,0.00020191073417663574,0.0001558363437652588,0.00015231386350933462,1.2436374878326406e-05,0.00017947651942571005,0.00022850573062896726,150
